naive_did,abadie_lasso_result,dmldid_lasso_result
8.260011075603554,6.100994587695289,1.597875841598017
9.754654340933335,6.25003894496088,3.1961177601821102
9.43736744192205,6.743477667235692,3.2265178025227303
9.237934323054315,5.634646225026073,3.0140984823028503
11.789476361809555,7.869843814121177,3.1995932876361977
8.979420290392788,6.934992424241029,3.019155183244428
9.941377796504998,6.855036276931465,3.2314536534467626
8.985160031492793,6.946150626521303,3.2922730139064464
10.019034944440609,7.0200450910947065,2.966803135156516
9.696560587865152,7.1768262012947135,3.43489144950121
10.070342986197375,6.673120768327178,3.371044187737929
9.949612340751944,6.455821686888065,3.2478534142716136
10.58519733362721,7.494160412762508,3.158254374848097
8.135210148285577,6.226921689832473,3.253641654195417
10.589322767015673,6.212934331556742,3.073251254868024
10.861307716623026,7.770347531569045,3.2281250443384115
7.361091758303814,4.493556159121333,2.967562752464991
9.227933173886438,6.198335053751976,3.30729567561881
9.706425170950382,6.939960895630855,3.0736950888884556
10.95532284144496,7.601629279038441,3.2002882270952755
7.951968373236407,5.415285487545571,2.334326868984565
9.339633847330457,6.879413479269566,3.190524808984671
11.594573810979066,7.344720118502473,3.00805801104829
10.438456059992479,7.647862529197364,1.2953085059299996
8.31371007828199,5.943802029470237,3.0281283987958334
10.53526364689254,7.890447871239421,3.1805078676919627
9.454514310103383,6.689941115925925,2.9885124054510808
9.187179480776585,6.760442826442732,3.3017711866360675
11.519471656983464,7.772910629561583,3.3708235464586425
9.636971294269163,7.144775263095747,3.1649039900657145
9.208779845838599,6.709567807718754,3.120044146530873
8.892566599285907,5.747018377534714,3.178707464929565
8.557629640603993,6.005972483625588,2.529037722122619
10.177042161297988,6.564708783098345,3.1388126956623656
10.04691169366382,6.573316256359751,3.1092722669449606
9.238571467569182,6.663647074496223,3.3072442649711764
10.317416047890863,7.602903184883972,2.408507721298486
10.12360068604049,6.982734512129384,1.443556541480121
8.910813856827787,6.877262059878775,3.0572375168657064
11.98159975524866,7.879785505761876,3.354499819556265
10.806033867305727,7.629946372550321,3.2308481384479606
